"","from","to","source","database"
"10316","CXCL2","CNR2","ppi_lr_go","ppi_prediction_go"
"10317","CXCL2","DRD3","ppi_lr_go","ppi_prediction_go"
"10318","CXCL2","CASR","ppi_lr_go","ppi_prediction_go"
"10319","CXCL2","PTGER3","ppi_lr_go","ppi_prediction_go"
"10320","CXCL2","HCAR3","ppi_lr_go","ppi_prediction_go"
"10321","CXCL2","P2RY4","ppi_lr_go","ppi_prediction_go"
"10322","CXCL2","TAS2R38","ppi_lr_go","ppi_prediction_go"
"10323","CXCL2","TAS2R39","ppi_lr_go","ppi_prediction_go"
"10324","CXCL2","TAS2R40","ppi_lr_go","ppi_prediction_go"
"10325","CXCL2","TAS2R41","ppi_lr_go","ppi_prediction_go"
"10326","CXCL2","TAS2R31","ppi_lr_go","ppi_prediction_go"
"10327","CXCL2","TAS2R46","ppi_lr_go","ppi_prediction_go"
"10328","CXCL2","TAS2R60","ppi_lr_go","ppi_prediction_go"
"10329","CXCL2","GPR17","ppi_lr_go","ppi_prediction_go"
"10330","CXCL2","GPR18","ppi_lr_go","ppi_prediction_go"
"10331","CXCL2","GRM2","ppi_lr_go","ppi_prediction_go"
"10332","CXCL2","GRM7","ppi_lr_go","ppi_prediction_go"
"10333","CXCL2","GRM3","ppi_lr_go","ppi_prediction_go"
"10334","CXCL2","HCAR2","ppi_lr_go","ppi_prediction_go"
"10335","CXCL2","OXGR1","ppi_lr_go","ppi_prediction_go"
"10336","CXCL2","S1PR3","ppi_lr_go","ppi_prediction_go"
"10337","CXCL2","GPER1","ppi_lr_go","ppi_prediction_go"
"10338","CXCL2","P2RY13","ppi_lr_go","ppi_prediction_go"
"10339","CXCL2","SUCNR1","ppi_lr_go","ppi_prediction_go"
"10340","CXCL2","HCAR1","ppi_lr_go","ppi_prediction_go"
"10341","CXCL2","LPAR5","ppi_lr_go","ppi_prediction_go"
"10342","CXCL2","S1PR5","ppi_lr_go","ppi_prediction_go"
"10343","CXCL2","P2RY12","ppi_lr_go","ppi_prediction_go"
"10344","CXCL2","TAS2R16","ppi_lr_go","ppi_prediction_go"
"10345","CXCL2","TAS2R14","ppi_lr_go","ppi_prediction_go"
"10346","CXCL2","TAS2R13","ppi_lr_go","ppi_prediction_go"
"10347","CXCL2","TAS2R10","ppi_lr_go","ppi_prediction_go"
"10348","CXCL2","TAS2R7","ppi_lr_go","ppi_prediction_go"
"10349","CXCL2","TAS2R4","ppi_lr_go","ppi_prediction_go"
"10350","CXCL2","TAS2R3","ppi_lr_go","ppi_prediction_go"
"10351","CXCL2","TAS2R1","ppi_lr_go","ppi_prediction_go"
"10352","CXCL2","GABBR1","ppi_lr_go","ppi_prediction_go"
"10353","CXCL2","LPAR3","ppi_lr_go","ppi_prediction_go"
"10354","CXCL2","GPR55","ppi_lr_go","ppi_prediction_go"
"10355","CXCL3","S1PR1","ppi_lr_go","ppi_prediction_go"
"10356","CXCL3","CNR1","ppi_lr_go","ppi_prediction_go"
"10357","CXCL3","DRD4","ppi_lr_go","ppi_prediction_go"
"10358","CXCL3","ADORA1","ppi_lr_go","ppi_prediction_go"
"10359","CXCL3","CNR2","ppi_lr_go","ppi_prediction_go"
"10360","CXCL3","DRD3","ppi_lr_go","ppi_prediction_go"
"10361","CXCL3","CASR","ppi_lr_go","ppi_prediction_go"
"10362","CXCL3","PTGER3","ppi_lr_go","ppi_prediction_go"
"10363","CXCL3","HCAR3","ppi_lr_go","ppi_prediction_go"
"10364","CXCL3","P2RY4","ppi_lr_go","ppi_prediction_go"
"10365","CXCL3","TAS2R38","ppi_lr_go","ppi_prediction_go"
"10366","CXCL3","TAS2R39","ppi_lr_go","ppi_prediction_go"
"10367","CXCL3","TAS2R40","ppi_lr_go","ppi_prediction_go"
"10368","CXCL3","TAS2R41","ppi_lr_go","ppi_prediction_go"
"10369","CXCL3","TAS2R31","ppi_lr_go","ppi_prediction_go"
"10370","CXCL3","TAS2R46","ppi_lr_go","ppi_prediction_go"
"10371","CXCL3","TAS2R60","ppi_lr_go","ppi_prediction_go"
"10372","CXCL3","GPR17","ppi_lr_go","ppi_prediction_go"
"10373","CXCL3","GPR18","ppi_lr_go","ppi_prediction_go"
"10374","CXCL3","GRM2","ppi_lr_go","ppi_prediction_go"
"10375","CXCL3","GRM7","ppi_lr_go","ppi_prediction_go"
"10376","CXCL3","GRM3","ppi_lr_go","ppi_prediction_go"
"10377","CXCL3","HCAR2","ppi_lr_go","ppi_prediction_go"
"10378","CXCL3","OXGR1","ppi_lr_go","ppi_prediction_go"
"10379","CXCL3","S1PR3","ppi_lr_go","ppi_prediction_go"
"10380","CXCL3","GPER1","ppi_lr_go","ppi_prediction_go"
"10381","CXCL3","P2RY13","ppi_lr_go","ppi_prediction_go"
"10382","CXCL3","SUCNR1","ppi_lr_go","ppi_prediction_go"
"10383","CXCL3","HCAR1","ppi_lr_go","ppi_prediction_go"
"10384","CXCL3","LPAR5","ppi_lr_go","ppi_prediction_go"
"10385","CXCL3","S1PR5","ppi_lr_go","ppi_prediction_go"
"10386","CXCL3","P2RY12","ppi_lr_go","ppi_prediction_go"
"10387","CXCL3","TAS2R16","ppi_lr_go","ppi_prediction_go"
"10388","CXCL3","TAS2R14","ppi_lr_go","ppi_prediction_go"
"10389","CXCL3","TAS2R13","ppi_lr_go","ppi_prediction_go"
"10390","CXCL3","TAS2R10","ppi_lr_go","ppi_prediction_go"
"10391","CXCL3","TAS2R7","ppi_lr_go","ppi_prediction_go"
"10392","CXCL3","TAS2R4","ppi_lr_go","ppi_prediction_go"
"10393","CXCL3","TAS2R3","ppi_lr_go","ppi_prediction_go"
"10394","CXCL3","TAS2R1","ppi_lr_go","ppi_prediction_go"
"10395","CXCL3","GABBR1","ppi_lr_go","ppi_prediction_go"
"10396","CXCL3","LPAR3","ppi_lr_go","ppi_prediction_go"
"10397","CXCL3","GPR55","ppi_lr_go","ppi_prediction_go"
"10398","PMCH","S1PR1","ppi_lr_go","ppi_prediction_go"
"10399","PMCH","CNR1","ppi_lr_go","ppi_prediction_go"
"10400","PMCH","TBXA2R","ppi_lr_go","ppi_prediction_go"
"10401","PMCH","DRD4","ppi_lr_go","ppi_prediction_go"
"10402","PMCH","ADRA1D","ppi_lr_go","ppi_prediction_go"
"10403","PMCH","PTAFR","ppi_lr_go","ppi_prediction_go"
"10404","PMCH","ADORA1","ppi_lr_go","ppi_prediction_go"
"10405","PMCH","CNR2","ppi_lr_go","ppi_prediction_go"
"10406","PMCH","PTGER1","ppi_lr_go","ppi_prediction_go"
"10407","PMCH","ADRA1A","ppi_lr_go","ppi_prediction_go"
"10408","PMCH","ADRA1B","ppi_lr_go","ppi_prediction_go"
"10409","PMCH","DRD3","ppi_lr_go","ppi_prediction_go"
"10410","PMCH","CASR","ppi_lr_go","ppi_prediction_go"
"10411","PMCH","P2RY2","ppi_lr_go","ppi_prediction_go"
"10412","PMCH","GRM5","ppi_lr_go","ppi_prediction_go"
"10413","PMCH","PTGFR","ppi_lr_go","ppi_prediction_go"
"10414","PMCH","PTGER3","ppi_lr_go","ppi_prediction_go"
"10415","PMCH","LPAR6","ppi_lr_go","ppi_prediction_go"
"10416","PMCH","GPR4","ppi_lr_go","ppi_prediction_go"
"10417","PMCH","P2RY1","ppi_lr_go","ppi_prediction_go"
"10418","PMCH","HCAR3","ppi_lr_go","ppi_prediction_go"
"10419","PMCH","P2RY4","ppi_lr_go","ppi_prediction_go"
"10420","PMCH","TAS2R38","ppi_lr_go","ppi_prediction_go"
"10421","PMCH","TAS2R39","ppi_lr_go","ppi_prediction_go"
"10422","PMCH","TAS2R40","ppi_lr_go","ppi_prediction_go"
"10423","PMCH","TAS2R41","ppi_lr_go","ppi_prediction_go"
"10424","PMCH","TAS2R31","ppi_lr_go","ppi_prediction_go"
"10425","PMCH","TAS2R46","ppi_lr_go","ppi_prediction_go"
"10426","PMCH","TAS2R60","ppi_lr_go","ppi_prediction_go"
"10427","PMCH","GRM1","ppi_lr_go","ppi_prediction_go"
"10428","PMCH","GPR17","ppi_lr_go","ppi_prediction_go"
"10429","PMCH","GPR18","ppi_lr_go","ppi_prediction_go"
"10430","PMCH","GRM2","ppi_lr_go","ppi_prediction_go"
"10431","PMCH","GRM7","ppi_lr_go","ppi_prediction_go"
"10432","PMCH","GRM3","ppi_lr_go","ppi_prediction_go"
"10433","PMCH","P2RY6","ppi_lr_go","ppi_prediction_go"
"10434","PMCH","LTB4R","ppi_lr_go","ppi_prediction_go"
"10435","PMCH","GPR68","ppi_lr_go","ppi_prediction_go"
"10436","PMCH","GPRC6A","ppi_lr_go","ppi_prediction_go"
"10437","PMCH","GPR65","ppi_lr_go","ppi_prediction_go"
"10438","PMCH","HCAR2","ppi_lr_go","ppi_prediction_go"
"10439","PMCH","OXGR1","ppi_lr_go","ppi_prediction_go"
"10440","PMCH","S1PR3","ppi_lr_go","ppi_prediction_go"
"10441","PMCH","GPER1","ppi_lr_go","ppi_prediction_go"
"10442","PMCH","P2RY13","ppi_lr_go","ppi_prediction_go"
"10443","PMCH","SUCNR1","ppi_lr_go","ppi_prediction_go"
"10444","PMCH","HCAR1","ppi_lr_go","ppi_prediction_go"
"10445","PMCH","LPAR5","ppi_lr_go","ppi_prediction_go"
"10446","PMCH","S1PR5","ppi_lr_go","ppi_prediction_go"
"10447","PMCH","P2RY12","ppi_lr_go","ppi_prediction_go"
"10448","PMCH","LTB4R2","ppi_lr_go","ppi_prediction_go"
"10449","PMCH","CYSLTR2","ppi_lr_go","ppi_prediction_go"
"10450","PMCH","TAS2R16","ppi_lr_go","ppi_prediction_go"
"10451","PMCH","TAS2R14","ppi_lr_go","ppi_prediction_go"
"10452","PMCH","TAS2R13","ppi_lr_go","ppi_prediction_go"
"10453","PMCH","TAS2R10","ppi_lr_go","ppi_prediction_go"
"10454","PMCH","TAS2R7","ppi_lr_go","ppi_prediction_go"
"10455","PMCH","TAS2R4","ppi_lr_go","ppi_prediction_go"
"10456","PMCH","TAS2R3","ppi_lr_go","ppi_prediction_go"
"10457","PMCH","TAS2R1","ppi_lr_go","ppi_prediction_go"
"10458","PMCH","GABBR1","ppi_lr_go","ppi_prediction_go"
"10459","PMCH","LPAR3","ppi_lr_go","ppi_prediction_go"
"10460","PMCH","OPN4","ppi_lr_go","ppi_prediction_go"
"10461","PMCH","GPR132","ppi_lr_go","ppi_prediction_go"
"10462","PMCH","CYSLTR1","ppi_lr_go","ppi_prediction_go"
"10463","PMCH","GPR55","ppi_lr_go","ppi_prediction_go"
"10464","TRH","TBXA2R","ppi_lr_go","ppi_prediction_go"
"10465","TRH","ADRA1D","ppi_lr_go","ppi_prediction_go"
"10466","TRH","PTAFR","ppi_lr_go","ppi_prediction_go"
"10467","TRH","PTGER1","ppi_lr_go","ppi_prediction_go"
"10468","TRH","ADRA1A","ppi_lr_go","ppi_prediction_go"
"10469","TRH","ADRA1B","ppi_lr_go","ppi_prediction_go"
"10470","TRH","CASR","ppi_lr_go","ppi_prediction_go"
"10471","TRH","P2RY2","ppi_lr_go","ppi_prediction_go"
"10472","TRH","GRM5","ppi_lr_go","ppi_prediction_go"
"10473","TRH","PTGFR","ppi_lr_go","ppi_prediction_go"
"10474","TRH","LPAR6","ppi_lr_go","ppi_prediction_go"
"10475","TRH","GPR4","ppi_lr_go","ppi_prediction_go"
"10476","TRH","P2RY1","ppi_lr_go","ppi_prediction_go"
"10477","TRH","GRM1","ppi_lr_go","ppi_prediction_go"
"10478","TRH","GPR17","ppi_lr_go","ppi_prediction_go"
"10479","TRH","P2RY6","ppi_lr_go","ppi_prediction_go"
"10480","TRH","LTB4R","ppi_lr_go","ppi_prediction_go"
"10481","TRH","GPR68","ppi_lr_go","ppi_prediction_go"
"10482","TRH","GPRC6A","ppi_lr_go","ppi_prediction_go"
"10483","TRH","GPR65","ppi_lr_go","ppi_prediction_go"
"10484","TRH","LPAR5","ppi_lr_go","ppi_prediction_go"
"10485","TRH","LTB4R2","ppi_lr_go","ppi_prediction_go"
"10486","TRH","CYSLTR2","ppi_lr_go","ppi_prediction_go"
"10487","TRH","LPAR3","ppi_lr_go","ppi_prediction_go"
"10488","TRH","OPN4","ppi_lr_go","ppi_prediction_go"
"10489","TRH","GPR132","ppi_lr_go","ppi_prediction_go"
"10490","TRH","CYSLTR1","ppi_lr_go","ppi_prediction_go"
"10491","EDN2","TBXA2R","ppi_lr_go","ppi_prediction_go"
"10492","EDN2","ADRA1D","ppi_lr_go","ppi_prediction_go"
"10493","EDN2","PTAFR","ppi_lr_go","ppi_prediction_go"
"10494","EDN2","PTGER1","ppi_lr_go","ppi_prediction_go"
"10495","EDN2","ADRA1A","ppi_lr_go","ppi_prediction_go"
"10496","EDN2","ADRA1B","ppi_lr_go","ppi_prediction_go"
"10497","EDN2","CASR","ppi_lr_go","ppi_prediction_go"
"10498","EDN2","P2RY2","ppi_lr_go","ppi_prediction_go"
"10499","EDN2","GRM5","ppi_lr_go","ppi_prediction_go"
"10500","EDN2","PTGFR","ppi_lr_go","ppi_prediction_go"
"10501","EDN2","LPAR6","ppi_lr_go","ppi_prediction_go"
"10502","EDN2","GPR4","ppi_lr_go","ppi_prediction_go"
"10503","EDN2","P2RY1","ppi_lr_go","ppi_prediction_go"
"10504","EDN2","GRM1","ppi_lr_go","ppi_prediction_go"
"10505","EDN2","GPR17","ppi_lr_go","ppi_prediction_go"
"10506","EDN2","P2RY6","ppi_lr_go","ppi_prediction_go"
"10507","EDN2","LTB4R","ppi_lr_go","ppi_prediction_go"
"10508","EDN2","GPR68","ppi_lr_go","ppi_prediction_go"
"10509","EDN2","GPRC6A","ppi_lr_go","ppi_prediction_go"
"10510","EDN2","GPR65","ppi_lr_go","ppi_prediction_go"
"10511","EDN2","LPAR5","ppi_lr_go","ppi_prediction_go"
"10512","EDN2","LTB4R2","ppi_lr_go","ppi_prediction_go"
"10513","EDN2","CYSLTR2","ppi_lr_go","ppi_prediction_go"
"10514","EDN2","LPAR3","ppi_lr_go","ppi_prediction_go"
"10515","EDN2","OPN4","ppi_lr_go","ppi_prediction_go"
"10516","EDN2","GPR132","ppi_lr_go","ppi_prediction_go"
"10517","EDN2","CYSLTR1","ppi_lr_go","ppi_prediction_go"
"10518","PTN","RYR1","ppi_lr_go","ppi_prediction_go"
"10519","KITLG","PTPN6","ppi_lr_go","ppi_prediction_go"
"10520","ZP3","ZP2","ppi_lr_go","ppi_prediction_go"
"10521","ZP3","OR2L13","ppi_lr_go","ppi_prediction_go"
"10522","GAL","ADORA1","ppi_lr_go","ppi_prediction_go"
"10523","GAL","CNR2","ppi_lr_go","ppi_prediction_go"
"10524","GAL","DRD3","ppi_lr_go","ppi_prediction_go"
"10525","GAL","CASR","ppi_lr_go","ppi_prediction_go"
"10526","GAL","PTGER3","ppi_lr_go","ppi_prediction_go"
"10527","GAL","HCAR3","ppi_lr_go","ppi_prediction_go"
"10528","GAL","P2RY4","ppi_lr_go","ppi_prediction_go"
"10529","GAL","TAS2R38","ppi_lr_go","ppi_prediction_go"
"10530","GAL","TAS2R39","ppi_lr_go","ppi_prediction_go"
"10531","GAL","TAS2R40","ppi_lr_go","ppi_prediction_go"
"10532","GAL","TAS2R41","ppi_lr_go","ppi_prediction_go"
"10533","GAL","TAS2R31","ppi_lr_go","ppi_prediction_go"
"10534","GAL","TAS2R46","ppi_lr_go","ppi_prediction_go"
"10535","GAL","TAS2R60","ppi_lr_go","ppi_prediction_go"
"10536","GAL","GPR17","ppi_lr_go","ppi_prediction_go"
"10537","GAL","GPR18","ppi_lr_go","ppi_prediction_go"
"10538","GAL","GRM2","ppi_lr_go","ppi_prediction_go"
"10539","GAL","GRM7","ppi_lr_go","ppi_prediction_go"
"10540","GAL","GRM3","ppi_lr_go","ppi_prediction_go"
"10541","GAL","HCAR2","ppi_lr_go","ppi_prediction_go"
"10542","GAL","OXGR1","ppi_lr_go","ppi_prediction_go"
"10543","GAL","S1PR3","ppi_lr_go","ppi_prediction_go"
"10544","GAL","GPER1","ppi_lr_go","ppi_prediction_go"
"10545","GAL","P2RY13","ppi_lr_go","ppi_prediction_go"
"10546","GAL","SUCNR1","ppi_lr_go","ppi_prediction_go"
"10547","GAL","HCAR1","ppi_lr_go","ppi_prediction_go"
"10548","GAL","LPAR5","ppi_lr_go","ppi_prediction_go"
"10549","GAL","S1PR5","ppi_lr_go","ppi_prediction_go"
"10550","GAL","P2RY12","ppi_lr_go","ppi_prediction_go"
"10551","GAL","TAS2R16","ppi_lr_go","ppi_prediction_go"
"10552","GAL","TAS2R14","ppi_lr_go","ppi_prediction_go"
"10553","GAL","TAS2R13","ppi_lr_go","ppi_prediction_go"
"10554","GAL","TAS2R10","ppi_lr_go","ppi_prediction_go"
"10555","GAL","TAS2R7","ppi_lr_go","ppi_prediction_go"
"10556","GAL","TAS2R4","ppi_lr_go","ppi_prediction_go"
"10557","GAL","TAS2R3","ppi_lr_go","ppi_prediction_go"
"10558","GAL","TAS2R1","ppi_lr_go","ppi_prediction_go"
"10559","GAL","GABBR1","ppi_lr_go","ppi_prediction_go"
"10560","GAL","LPAR3","ppi_lr_go","ppi_prediction_go"
"10561","GAL","GPR55","ppi_lr_go","ppi_prediction_go"
"10562","GDF1","ACVR1B","ppi_lr_go","ppi_prediction_go"
"10563","GDF1","ACVR2B","ppi_lr_go","ppi_prediction_go"
"10564","GDF1","ACVR1C","ppi_lr_go","ppi_prediction_go"
"10565","GDF1","TSKU","ppi_lr_go","ppi_prediction_go"
"10566","GRN","CLEC4M","ppi_lr_go","ppi_prediction_go"
"10567","NTS","PTGER1","ppi_lr_go","ppi_prediction_go"
"10568","NTS","ADRA1A","ppi_lr_go","ppi_prediction_go"
"10569","NTS","ADRA1B","ppi_lr_go","ppi_prediction_go"
"10570","NTS","CASR","ppi_lr_go","ppi_prediction_go"
"10571","NTS","P2RY2","ppi_lr_go","ppi_prediction_go"
"10572","NTS","GRM5","ppi_lr_go","ppi_prediction_go"
"10573","NTS","PTGFR","ppi_lr_go","ppi_prediction_go"
"10574","NTS","LPAR6","ppi_lr_go","ppi_prediction_go"
"10575","NTS","GPR4","ppi_lr_go","ppi_prediction_go"
"10576","NTS","P2RY1","ppi_lr_go","ppi_prediction_go"
"10577","NTS","GRM1","ppi_lr_go","ppi_prediction_go"
"10578","NTS","GPR17","ppi_lr_go","ppi_prediction_go"
"10579","NTS","P2RY6","ppi_lr_go","ppi_prediction_go"
"10580","NTS","LTB4R","ppi_lr_go","ppi_prediction_go"
"10581","NTS","GPR68","ppi_lr_go","ppi_prediction_go"
"10582","NTS","GPRC6A","ppi_lr_go","ppi_prediction_go"
"10583","NTS","GPR65","ppi_lr_go","ppi_prediction_go"
"10584","NTS","LPAR5","ppi_lr_go","ppi_prediction_go"
"10585","NTS","LTB4R2","ppi_lr_go","ppi_prediction_go"
"10586","NTS","CYSLTR2","ppi_lr_go","ppi_prediction_go"
"10587","NTS","LPAR3","ppi_lr_go","ppi_prediction_go"
"10588","NTS","OPN4","ppi_lr_go","ppi_prediction_go"
"10589","NTS","GPR132","ppi_lr_go","ppi_prediction_go"
"10590","NTS","CYSLTR1","ppi_lr_go","ppi_prediction_go"
"10591","ADM","PTGER4","ppi_lr_go","ppi_prediction_go"
"10592","ADM","PTGER2","ppi_lr_go","ppi_prediction_go"
"10593","ADM","PTGIR","ppi_lr_go","ppi_prediction_go"
"10594","ADM","GPR15","ppi_lr_go","ppi_prediction_go"
"10595","ADM","PTGDR","ppi_lr_go","ppi_prediction_go"
"10596","ADM","GPR176","ppi_lr_go","ppi_prediction_go"
"10597","ADM","GPR150","ppi_lr_go","ppi_prediction_go"
"10598","ADM","GPBAR1","ppi_lr_go","ppi_prediction_go"
"10599","ADM","TAAR1","ppi_lr_go","ppi_prediction_go"
"10600","ADM","GPR20","ppi_lr_go","ppi_prediction_go"
"10601","ADM","GPR84","ppi_lr_go","ppi_prediction_go"
"10602","ADM","GPR27","ppi_lr_go","ppi_prediction_go"
"10603","ADM","GPR83","ppi_lr_go","ppi_prediction_go"
"10604","ADM","GPR45","ppi_lr_go","ppi_prediction_go"
"10605","THBS4","FKBP1B","ppi_lr_go","ppi_prediction_go"
"10606","THBS4","LRP1","ppi_lr_go","ppi_prediction_go"
"10607","WNT5A","DAB2","ppi_lr_go","ppi_prediction_go"
"10608","WNT5A","SCARB2","ppi_lr_go","ppi_prediction_go"
"10609","WNT5A","PTPRK","ppi_lr_go","ppi_prediction_go"
"10610","WNT5A","SFRP1","ppi_lr_go","ppi_prediction_go"
"10611","WNT5A","FRZB","ppi_lr_go","ppi_prediction_go"
"10612","WNT5A","ANTXR1","ppi_lr_go","ppi_prediction_go"
"10613","CXCL5","PTGER3","ppi_lr_go","ppi_prediction_go"
"10614","CXCL5","HCAR3","ppi_lr_go","ppi_prediction_go"
"10615","CXCL5","P2RY4","ppi_lr_go","ppi_prediction_go"
"10616","CXCL5","TAS2R38","ppi_lr_go","ppi_prediction_go"
"10617","CXCL5","TAS2R39","ppi_lr_go","ppi_prediction_go"
"10618","CXCL5","TAS2R40","ppi_lr_go","ppi_prediction_go"
"10619","CXCL5","TAS2R41","ppi_lr_go","ppi_prediction_go"
"10620","CXCL5","TAS2R31","ppi_lr_go","ppi_prediction_go"
"10621","CXCL5","TAS2R46","ppi_lr_go","ppi_prediction_go"
"10622","CXCL5","TAS2R60","ppi_lr_go","ppi_prediction_go"
"10623","CXCL5","GPR17","ppi_lr_go","ppi_prediction_go"
"10624","CXCL5","GPR18","ppi_lr_go","ppi_prediction_go"
"10625","CXCL5","GRM2","ppi_lr_go","ppi_prediction_go"
"10626","CXCL5","GRM7","ppi_lr_go","ppi_prediction_go"
"10627","CXCL5","GRM3","ppi_lr_go","ppi_prediction_go"
"10628","CXCL5","HCAR2","ppi_lr_go","ppi_prediction_go"
"10629","CXCL5","OXGR1","ppi_lr_go","ppi_prediction_go"
"10630","CXCL5","S1PR3","ppi_lr_go","ppi_prediction_go"
"10631","CXCL5","GPER1","ppi_lr_go","ppi_prediction_go"
"10632","CXCL5","P2RY13","ppi_lr_go","ppi_prediction_go"
"10633","CXCL5","SUCNR1","ppi_lr_go","ppi_prediction_go"
"10634","CXCL5","HCAR1","ppi_lr_go","ppi_prediction_go"
"10635","CXCL5","LPAR5","ppi_lr_go","ppi_prediction_go"
"10636","CXCL5","S1PR5","ppi_lr_go","ppi_prediction_go"
"10637","CXCL5","P2RY12","ppi_lr_go","ppi_prediction_go"
"10638","CXCL5","TAS2R16","ppi_lr_go","ppi_prediction_go"
"10639","CXCL5","TAS2R14","ppi_lr_go","ppi_prediction_go"
"10640","CXCL5","TAS2R13","ppi_lr_go","ppi_prediction_go"
"10641","CXCL5","TAS2R10","ppi_lr_go","ppi_prediction_go"
"10642","CXCL5","TAS2R7","ppi_lr_go","ppi_prediction_go"
"10643","CXCL5","TAS2R4","ppi_lr_go","ppi_prediction_go"
"10644","CXCL5","TAS2R3","ppi_lr_go","ppi_prediction_go"
"10645","CXCL5","TAS2R1","ppi_lr_go","ppi_prediction_go"
"10646","CXCL5","GABBR1","ppi_lr_go","ppi_prediction_go"
"10647","CXCL5","LPAR3","ppi_lr_go","ppi_prediction_go"
"10648","CXCL5","GPR55","ppi_lr_go","ppi_prediction_go"
"10649","NAMPT","CUL5","ppi_lr_go","ppi_prediction_go"
"10650","XCL1","GRM1","ppi_lr_go","ppi_prediction_go"
"10651","XCL1","GPR17","ppi_lr_go","ppi_prediction_go"
"10652","XCL1","P2RY6","ppi_lr_go","ppi_prediction_go"
"10653","XCL1","LTB4R","ppi_lr_go","ppi_prediction_go"
"10654","XCL1","GPR68","ppi_lr_go","ppi_prediction_go"
"10655","XCL1","GPRC6A","ppi_lr_go","ppi_prediction_go"
"10656","XCL1","GPR65","ppi_lr_go","ppi_prediction_go"
"10657","XCL1","LPAR5","ppi_lr_go","ppi_prediction_go"
"10658","XCL1","LTB4R2","ppi_lr_go","ppi_prediction_go"
"10659","XCL1","CYSLTR2","ppi_lr_go","ppi_prediction_go"
"10660","XCL1","LPAR3","ppi_lr_go","ppi_prediction_go"
"10661","XCL1","OPN4","ppi_lr_go","ppi_prediction_go"
"10662","XCL1","GPR132","ppi_lr_go","ppi_prediction_go"
"10663","XCL1","CYSLTR1","ppi_lr_go","ppi_prediction_go"
"10664","CXCL12","HCAR3","ppi_lr_go","ppi_prediction_go"
"10665","CXCL12","P2RY4","ppi_lr_go","ppi_prediction_go"
"10666","CXCL12","TAS2R38","ppi_lr_go","ppi_prediction_go"
"10667","CXCL12","TAS2R39","ppi_lr_go","ppi_prediction_go"
"10668","CXCL12","TAS2R40","ppi_lr_go","ppi_prediction_go"
"10669","CXCL12","TAS2R41","ppi_lr_go","ppi_prediction_go"
"10670","CXCL12","TAS2R31","ppi_lr_go","ppi_prediction_go"
"10671","CXCL12","TAS2R46","ppi_lr_go","ppi_prediction_go"
"10672","CXCL12","TAS2R60","ppi_lr_go","ppi_prediction_go"
"10673","CXCL12","GPR17","ppi_lr_go","ppi_prediction_go"
"10674","CXCL12","GPR18","ppi_lr_go","ppi_prediction_go"
"10675","CXCL12","GRM2","ppi_lr_go","ppi_prediction_go"
"10676","CXCL12","GRM7","ppi_lr_go","ppi_prediction_go"
"10677","CXCL12","GRM3","ppi_lr_go","ppi_prediction_go"
"10678","CXCL12","HCAR2","ppi_lr_go","ppi_prediction_go"
"10679","CXCL12","OXGR1","ppi_lr_go","ppi_prediction_go"
"10680","CXCL12","S1PR3","ppi_lr_go","ppi_prediction_go"
"10681","CXCL12","GPER1","ppi_lr_go","ppi_prediction_go"
"10682","CXCL12","P2RY13","ppi_lr_go","ppi_prediction_go"
"10683","CXCL12","SUCNR1","ppi_lr_go","ppi_prediction_go"
"10684","CXCL12","HCAR1","ppi_lr_go","ppi_prediction_go"
"10685","CXCL12","LPAR5","ppi_lr_go","ppi_prediction_go"
"10686","CXCL12","S1PR5","ppi_lr_go","ppi_prediction_go"
"10687","CXCL12","P2RY12","ppi_lr_go","ppi_prediction_go"
"10688","CXCL12","TAS2R16","ppi_lr_go","ppi_prediction_go"
"10689","CXCL12","TAS2R14","ppi_lr_go","ppi_prediction_go"
"10690","CXCL12","TAS2R13","ppi_lr_go","ppi_prediction_go"
"10691","CXCL12","TAS2R10","ppi_lr_go","ppi_prediction_go"
"10692","CXCL12","TAS2R7","ppi_lr_go","ppi_prediction_go"
"10693","CXCL12","TAS2R4","ppi_lr_go","ppi_prediction_go"
"10694","CXCL12","TAS2R3","ppi_lr_go","ppi_prediction_go"
"10695","CXCL12","TAS2R1","ppi_lr_go","ppi_prediction_go"
"10696","CXCL12","GABBR1","ppi_lr_go","ppi_prediction_go"
"10697","CXCL12","LPAR3","ppi_lr_go","ppi_prediction_go"
"10698","CXCL12","GPR55","ppi_lr_go","ppi_prediction_go"
"10699","INSL3","PTGDR","ppi_lr_go","ppi_prediction_go"
"10700","INSL3","GPR176","ppi_lr_go","ppi_prediction_go"
"10701","INSL3","GPR150","ppi_lr_go","ppi_prediction_go"
"10702","INSL3","GPBAR1","ppi_lr_go","ppi_prediction_go"
"10703","INSL3","TAAR1","ppi_lr_go","ppi_prediction_go"
"10704","INSL3","GPR20","ppi_lr_go","ppi_prediction_go"
"10705","INSL3","GPR84","ppi_lr_go","ppi_prediction_go"
"10706","INSL3","GPR27","ppi_lr_go","ppi_prediction_go"
"10707","INSL3","GPR83","ppi_lr_go","ppi_prediction_go"
"10708","INSL3","GPR45","ppi_lr_go","ppi_prediction_go"
"10709","EFNA5","EFNB3","ppi_lr_go","ppi_prediction_go"
"10710","EFNA5","EPHA10","ppi_lr_go","ppi_prediction_go"
"10711","COPA","SPHK1","ppi_lr_go","ppi_prediction_go"
"10712","FGF8","FGFRL1","ppi_lr_go","ppi_prediction_go"
